id,name,description,uid,data,activity_classification_id,topic_id,created_at,updated_at,flags
232,test2,test,p7pGhFVi9dR4LUehMjrPqg,"""body""=>""--- My friends and I went to the zoo last week. It was a {+bright, sunny-bright and
  sunny|187} day, and all of the animals were lively. There was a {+big, ferocious-big
  and ferocious|187} lion sitting on top of a large rock. Close by, some {+loud, lively-loud
  and lively|187} monkeys were romping about on a tire swing. A {+tired, old-tired
  and old|187} tortoise stretched his neck up into the air. There were also some {+tiny,
  timid-tiny and timid|187} lizards hiding behind rocks, logs, and any other place
  they could fit. They were all placed in terrariums next to some {+cute, fluffy-cute
  and fluffy|187} rodents. There was much to see on that {+fun, exciting-fun and exciting|187}
  day.
...
"", ""instructions""=>""--- test
...
""",1,22,2014-11-05 17:23:27.347633,2014-11-05 17:23:32.850155,{alpha}
19,Passage Proofreading: Brer Rabbit & the Briar Patch (Mythology),Proofread a passage correcting seven words that need contractions.,xXQ7W1o7cYrycfZBJHyANQ,"""body""=>""--- \""After Brer Fox trapped Brer Rabbit, he said, \\\""I have you now, Brer Rabbit, and
  {+I'm-(I am)|103} going to barbecue you for my supper.\\\""\\r\\n\\r\\nBrer Rabbit said,
  \\\""Barbecue does sound good. Just so long as you {+don't-(do not)|98} throw me into
  the briar patch there!\\\""\\r\\n\\r\\n\\\""I'm not inviting you for barbecue,\\\"" Brer Fox
  explained. \\\""I mean {+you're-(you are)|104} going to be the barbecue!\\\""\\r\\n\\r\\n\\\""Yes,
  Brer Fox, I understand,\\\"" Brer Rabbit replied, \\\""and {+I've-(I have)|100} heard
  you make a mighty fine barbecue sauce indeed. Anything sounds good compared to the
  briar patch over there!\\\""\\r\\n\\r\\nNow Brer Fox was curious. \\\""What briar patch?\\\""
  he asked.\\r\\n\\r\\n\\\""Over there,\\\"" Brer Rabbit said, pointing with his paw. {+\\\""That's-(\\\""That
  is)|101} the sharpest looking patch of thorns I have ever seen.\\\""\\r\\n\\r\\n\\\""Well,\\\""
  Brer Fox slowly said, \\\""I did have barbecue last night, so maybe I will throw you
  in that briar patch after all.\\\""\\r\\n\\r\\n\\\""Oh no!\\\"" screamed Brer Rabbit. {+\\\""Won't-(\\\""Will
  not)|97} you reconsider throwing me in?\\\""\\r\\n\\r\\nBrer Fox then grinned maliciously.
  Using all his strength, he tossed the rabbit into the briar patch.\\r\\n\\r\\nSuddenly,
  Brer Rabbit stuck his head up from inside the briar patch and shouted, \\\""You {+can't-(can
  not)|96} catch me now! I was born in the briar patch, a most comfortable place for
  a rabbit!\\\"" With those words, he happily scampered off.\\r\\n\""
"", ""instructions""=>""--- Replace the words in parentheses with an appropriate contraction. To make changes,
  click on a word and change it to your answer.<br><br> Then, delete the parentheses.
...
""",1,20,2013-09-16 23:22:07.322974,2014-11-16 21:58:56.056545,{production}
101,Passage Proofreading: The First Space Walk (History),Try to find all the errors in the story below. ,DbMniOje75Xze-ymW9RvHw,"""body""=>""--- \""{+In 1965,-In 1965|239} the USSR sent two cosmonauts into space in order to perform
  the first ever  extra-vehicular activity (EVA) in space. The men chosen for the
  mission were {+Pavel Belyayev-pavel belyayev|43} and {+Alexey Leonov.-alexey leonov.|43}
  Leonov was to perform the EVA, while Belyayev was to pilot the vessel. The rocket
  they were using was a new type called a Voskhod{+rocket, that-rocket, which|110}
  had an inflatable airlock built-in.\\r\\n\\r\\nThe {+airlock, which-airlock, that|108}
  Soviet scientists had only completed nine months prior, functioned perfectly during
  the mission. {+However,-However|173} the {+cosmonauts'-cosmonauts|166} suits did
  not work {+quite-quiet|223} as well. The scientists had not properly designed the
  suits with the vacuum of space in {+mind, so-mind so|24} the moment that Leonov
  began his EVA his suit began to slowly inflate.  By just 10 minutes into the {+spacewalk,-spacewalk|239}
  Leonov noticed his suit had became so swollen that he was unable to reach the lock
  where the door handle was.\\r\\n\\r\\nLeonov knew he had to act fast, so he decided
  to make a risky move. He opened up a pressure valve in his suit to try to bleed
  off some of the excess pressure. Despite the danger of the maneuver, Leonov managed
  to release enough pressure {+that-where|110} he was able to safely re-enter the
  rocket.  \\r\\n\\r\\nOnce Leonov was back inside the craft, the two cosmonauts {+then-than|207}
  worked {+quickly-quick|86} to prepare their ship to return to earth. What the men
  did not anticipate was how difficult it would be to maneuver {+themselves-himself|69}
  inside the rocket while wearing {+their-there|212} bulky spacesuits. As a result,
  they took an additional 46 seconds to get the {+ship's-ships|165} center of gravity
  into the correct position to re-enter earth's atmosphere. The delay caused the ship
  to fly off course, and the two men landed in the inhospitable Soviet tundra.\\r\\n\\r\\nWhen
  the craft landed, the forest cover was so dense that the {+Soviets-Soviet's|228}
  could not land helicopters in the area. The two cosmonauts had to spend the night
  out in the forest in -45C weather. The next morning, the two {+cosmonauts-Cosmonauts|10}
  awoke to a Soviet search and rescue squad, who transported them back to base. Despite
  the problems that arose during the mission, as well as the risky solutions the men
  were forced to employ, both Leonov and Belyayev survived the ordeal. As a result,
  both men became national heroes who are still celebrated to this day. \""
"", ""instructions""=>""--- Carefully read the story below, making any corrections you feel might be appropriate.
...
""",1,64,2014-01-08 21:07:48.41956,2014-12-02 20:04:49.217949,{production}
55,Passage Proofreading: Thinking About Thinking (Fiction),Proofread a passage correcting any errors with commas and quotation marks in dialogue. ,0W5Rgpe6m0xArqPUXAPZyw,"""body""=>""--- \""Many people have tried to answer life's big questions. They have thought about
  big questions as early as the 1600's. John Locke once {+said, \\\""No-said No|164}
  man's knowledge here can go beyond his {+experience.\\\""-experience.|164} Some say
  he meant that what we know comes from what we see, touch, hear, taste, and smell.
  \\r\\n\\r\\nOthers thought there was more to life. \\\""Nobody,\\\"" they {+said, \\\""can-said
  can|164} know truth without a {+mind.\\\""-mind.|164} These people believed that thinking
  about things was also part of life's big picture.\\r\\n\\r\\nDescarte was famous for
  {+saying, \\\""I-saying I|164} think therefore I {+am.\\\""-am.|164} We know we are alive
  because we think. However, we also know that starfish and jellyfish are alive, but
  they don't have brains! How would an animal without a brain think?\""
"", ""instructions""=>""--- \""<br>Insert commas and quotation marks into the dialogue in the story.<br><br>\""
""",1,40,2013-10-14 19:11:24.963517,2014-12-17 18:01:30.418307,{production}
59,Passage Proofreading: Ashley on the Set! (Fiction),Proofread a passage correcting any incorrectly used possessives.,0gonwEUwaD432oG6qrBN7g,"""body""=>""--- \""Ashley is helping backstage for a play. Her job is to keep track of all the props
  the actors need. The problem is that she has trouble remembering which prop belongs
  to which actor. Luckily, all the actors are happy to remind her which prop they
  own.\\r\\n\\r\\nAshley: \\\""I think this is {+John's-(John)|165} cape, but I'm not sure
  anymore. Excuse me Stephen, does this cape belong to John?\\\""\\r\\n\\r\\nStephen: \\\""It
  sure does. He doesn't need it right now, so put it on the pile with all the other
  {+boys'-(boys)|166} stuff. That's where all the guys leave their props. By the way,
  can you give these shoes to Sara?\\\""\\r\\n\\r\\nAshley: \\\""Are you sure these are {+Sara's?-(Sara)?|165}
  They look like they could belong to Jason.\\\""\\r\\n\\r\\nStephen: \\\""I don't think so.
  {+Jason's-(Jason)|165} pair has a blue stripe on the side, so I think those are
  {+Sara's-(Sara)|165} shoes.\\\""\\r\\n\\r\\nAshley: \\\""You're right. I will give these to
  Sara when I see her.\\\""\\r\\n\\r\\nStephen: \\\""Thanks Ashley!\\\""\\r\\n\\r\\nAlbert: \\\""Oh, there
  you are Ashley!\\\""\\r\\n\\r\\nAshley: \\\""Hi Albert. What do you need?\\\""\\r\\n\\r\\nAlbert:
  \\\""Taylor says he wants you to help with the lights. He wants you to climb up to
  the catwalk. Be careful, the {+school's-(schools)|165} ladders go up pretty high,
  so watch your step.\\\""\\r\\n\\r\\nAshley: \\\""Thanks Albert. I'll be careful. Oh! Hold
  on to {+Jason's-(Jason)|165} shoes for me please.\\\""\\r\\n\\r\\nAlbert: “Are you sure
  these are {+Jason's?\\\""-(Jason)?\\\""|165}\\r\\n\\r\\nAshley: \\\""Yup! Stephen just told me.
  Thanks Albert!\\\""\\r\\n\\r\\nAlbert: \\\""Man, who knew Jason has such tiny feet!\\\""\""
"", ""instructions""=>""--- \""<br>Replace the words in parentheses with their proper possessive form.<br><br>\""
""",1,42,2013-10-14 19:19:29.212539,2014-12-17 18:20:00.818164,{production}
85,Passage Proofreading: Deucalion and the Flood (Mythology),Proofread a passage and correct any confused words.,Mk-LFEA-q5_1Bn7gbkAJeQ,"""body""=>""--- \""In ancient times, Deucalion was a king of {-Grease.+Greece.|203} His father was
  Prometheus, the god who had given the gift of fire to mankind.\\r\\n\\r\\n{-All though+Although|199}
  Deucalion was a virtuous king, {-their+there|212} were many wicked people in the
  world, and they had committed many crimes. The king of the gods, Zeus, became angry
  and decided to {-cleans+cleanse|204} the world with a great flood. Prometheus, however,
  warned Deucalion in advance. Deucalion built a box which would float upon the waters
  so that he and his wife, Pyrrha, could survive.\\r\\n\\r\\nThings happened just as Prometheus
  had predicted. Rain began to {-poor+pour|202} from the sky, and it rained for nine
  days straight. Then, at last, the rain stopped, and the waters began to recede.
  {-Finely,+Finally,|201} the floating box came to rest on top of a mountain. Deucalion
  and Pyrrha emerged from the box and looked around, but they saw no one else. They
  were the only two humans left in the world.\\r\\n\\r\\n\\\""O gods,\\\"" cried Deucalion,
  {-\\\""pleas+\\\""please|200} help us! My wife and I are both old and unable to {-bare+bear|205}
  children. Tell us {-it's+its|211} not the end! How can we bring the human race back
  to life?\\\""\\r\\n\\r\\nA divine oracle gave these instructions: \\\""Throw the bones of
  your mother over your shoulders.\\\""\\r\\n\\r\\nAt first, Deucalion was puzzled. Pyrrha,
  however, realized what the oracle {-mint.+meant.|198} \\\""Husband,\\\"" she said, \\\""the
  mother is Gaia, the earth, the mother of us all, and her bones are the stones. We
  must gather stones and throw them over our shoulders.\\\""\\r\\n\\r\\nDeucalion recognized
  the wisdom in Pyrrha's words and did as she said. Deucalion threw stones over his
  shoulder, and Pyrrha threw some {-to.+too.|210} The stones {-throne+thrown|197}
  by Deucalion turned into boys, and Pyrrha's stones turned into girls. Thanks to
  the pious deeds of this old couple, the human race was brought back to life once
  again upon the earth. \""
"", ""instructions""=>""--- Proofread the passage below, making sure that all the commonly confused words
  are spelled correctly.
...
""",1,56,2013-11-11 20:19:00.092152,2014-12-17 21:19:10.205153,{production}
89,Passage Proofreading: Alexander and the Pirate Diomedes (Mythology),Proofread a passage and correct any confused words.,rbGb9GdtzwzLSR14WKFzSg,"""body""=>""--- \""The English word pirate is derived from the Greek word πειρατής (peirates), which
  meant a robber, especially a robber at sea. In ancient times, pirates sailed the
  Mediterranean, and many stories were told about those pirates. There is a famous
  legend about the god Dionysus and some pirates, for example, and there is also a
  famous story about Alexander the Great and a pirate named Diomedes.\\r\\n\\r\\nDiomedes,
  so the story tells us, was a notorious pirate who had finally been captured and
  brought before the emperor for sentencing. Because of the pirate's many criminal
  deeds, everyone expected that Alexander would sentence the pirate to death and {+cleanse-cleans|204}
  the seas of his evil.  Before he passed judgment, however, Alexander decided to
  interview the pirate.\\r\\n\\r\\n{+\\\""Although-\\\""All though|199} I am inclined to be
  done with you, I must ask, what could possibly give you the right to sail the seas,
  marauding merchants and taking {+their-there|212} goods?\\\"" Alexander asked the pirate.\\r\\n\\r\\nDiomedes
  boldly replied with some questions of his own. \\\""O Emperor,\\\"" he said, \\\""what could
  possibly give you the right to travel the whole world, taking by force things that
  do not belong to you? What gave you the right to occupy the land of Egypt? Who made
  you king of Persia? {+Finally,-Finely,|201} by what authority did you invade the
  land of India?\\r\\n\\r\\nAlexander sat on this {+throne-thrown|197} and stared at the
  man in amazement. Diomedes went on speaking. \\\""Because I use only my own boat,\\\""
  he said, \\\""I am called a pirate. You, however, use your army and your navy, and
  so you are proclaimed an emperor. If you ask me who is the greater criminal, I cannot
  say. I do know, however, that if I had such weapons at my disposal, I would be an
  emperor {+too.\\\""-two.\\\""|210}\\r\\n\\r\\nAlexander was so impressed by this reply that
  instead of punishing the pirate, he let him go, praising him for his boldness and
  insight. It was a rare thing to meet a man who said what he {+meant.-mint.|198}\""
"", ""instructions""=>""--- Proofread the story, making sure that all the commonly confused words are spelled
  correctly.
...
""",1,56,2013-11-12 22:24:29.257025,2014-12-17 21:21:28.333646,{production}
191,Passage Proofreading: A Man and His Mouse (Mythology) - Part 5,Proofread a passage and try to find all errors.,3P5WyJ0o9pZnTkfsBVL37w,"""body""=>""--- \""The daughter exclaimed, \\\""Father, please go ask the wall if he would be my husband.\\\""\\r\\n\\r\\nThe
  father then approached the wall and {+said,-said|164} \\\""Wall, will you be my {+daughter’s-daughters’|165}
  husband?\\\""\\r\\n\\r\\nThe wall was slow to reply. He finally answered and said, \\\""I
  am very strong, but the mouse is much stronger than me. He has {+dug-digged|227}
  many holes and tunnels underneath me, and there is nothing I can do to stop him.
  If your daughter wants the strongest possible husband, she should marry that mouse.\\\""\\r\\n\""
"", ""instructions""=>""--- \""<br>There are <b>3 errors</b> in this story.  <br><br> <i>How many can you correct?</i><br><br>To
  edit a word, click on it and re-type it.<br><br>\""
""",1,62,2014-05-26 21:04:26.721823,2014-12-17 21:26:10.57208,{production}
187,Passage Proofreading: A Man and His Mouse (Mythology) - Part 2,Proofread a passage and try to find all errors.,wGvJz1OIgMyboXq17rnqkQ,"""body""=>""--- \""Holding the mouse gently in his hands, the man warmed the little creature with
  his {+breath.-breathe.|217} Much to the {+man’s-mans|165} amazement, the mouse then
  turned into a beautiful baby girl! The man thanked the {+gods-god’s|228} for their
  gift and rushed home to tell his wife what had happened. Joyfully, they {+raised-razed|218}
  the little girl as their own.\\r\\n\\r\\nWhen the girl had grown up, it was time to
  find her a husband. {+“What-What|164} kind of husband do you {+want?”-want|164}
  they asked her.\\r\\n\\r\\nThe daughter told them, \\\""I want to marry the {+strongest,-strongest|187}
  most powerful being in the world.\\\""\\r\\n\\r\\nHer mother thought about this for awhile
  and then said, \\\""I {+cannot-can not|221} think of anyone more powerful than the
  sun.\\\""\""
"", ""instructions""=>""--- \""<br>There are <b>8 errors</b> in this story.  <br><br> <i>How many can you correct?</i><br><br>To
  edit a word, click on it and re-type it.<br><br>\""
""",1,62,2014-05-26 20:47:04.365841,2014-12-17 21:30:07.178717,{production}
233,"Passage Proofreading: Kenova, West Virginia","Proofread this passage, correcting nine errors with common, proper and possessive nouns.",stdr1SNILF-I99NwzzfnRA,"""body""=>""--- \""Kenova, West Virginia is a small city known for \\\""The Pumpkin House\\\"" on Beech
  {+Street-(Street / street)|11} and owned by {+Mayor-(Mayor / mayor)|11} Ric Griffith.
  Every year the mayor and volunteers from the community carve over 3,000 pumpkins
  for the visitors who attend Autumnfest weekend festivities. The {+city’s-(city’s
  / cities)|165} name is derived from {+Kenova's-(Kenova’s’ / Kenova)|165} three bordering
  states: Kentucky, Ohio, and West Virginia. \\r\\n  \\r\\nKenova was also home to the
  recently demolished Ceredo-Kenova High School, winner of 12 {+state-(state / State)|11}
  football championships. Ceredo-Kenova High School graduated several well-known {+athletes,-(athlete’s,
  / athletes,)|228} musicians, and entrepreneurs: Pittsburg Pirate baseball player,
  Donny Robinson, Grammy Award winning Christian musician, Michael W. Smith, and CEO
  of Intuit, Brad Smith, to name just a few. \\r\\n  \\r\\nIn 1970 Kenova made national
  headlines when a plane carrying the Marshall {+University-(university / University)|11}
  football team, {+coaches-(coach’s, / coaches,)|228} and community leaders crashed
  into a hillside while approaching Tri-State Airport, located near the city limits.
  The movie \\\""We Are Marshall,\\\"" starring Matthew McConaughey, is based on the story
  of how the University overcame the tragedy and rebuilt the football program where
  {+-(notables / notable’s)|228} Chad Pennington, Byron Leftwich, and Randy Moss played.
  Several scenes from the movie were actually filmed in Kenova.\""
"", ""instructions""=>""--- Correct the 9 errors within the parentheses.
...
""",1,9,2014-12-17 23:05:17.289493,2014-12-18 00:00:51.674786,{beta}
234,Test Rules,Hey <b>Hey</b>,ipdQ3nlpccoLX8KajAW_GQ,"""rule_position""=>""--- 
...
""",2,65,2015-01-29 17:29:15.773668,2015-01-29 17:29:29.050495,{beta}
235,gjhjg,jhjkh,xzJHoZ0DsJ7HXqnghXkLdw,,2,1,2015-02-02 22:27:27.682485,2015-02-02 22:27:27.682485,{archived}
