id,instructions,prompt,body,createdAt,updatedAt,ruleId,hint
1671,Rewrite the sentence using the proper form of the underlined verb.,Lucas always <u>catch</u> the ball when we need him to.,"---
- Lucas always {catches} the ball when we need him to.
",4/19/2014 15:42:50,4/19/2014 15:42:50,408,
1672,Rewrite the sentence with the correct underlined noun.,A cute <u>duck / Duck</u> is sewn onto the bag.,"---
- A cute {duck} is sewn onto the bag.
",4/19/2014 15:42:51,4/19/2014 15:42:51,409,
1673,Rewrite the sentence with the correct underlined noun.,My <u>father / Father / father's</u> is a policeman.,"---
- My {father} is a policeman.
",4/19/2014 15:42:51,4/19/2014 15:42:51,409,
1674,Rewrite the sentence with the correct underlined noun.,Did you see any sculptures in the <u>museum / Museum</u>?,"---
- Did you see any sculptures in the {museum}?
",4/19/2014 15:42:51,4/19/2014 15:42:51,410,
1675,Rewrite the sentence with the correct underlined noun.,I see a <u>ship / Ship / ship's</u> in the harbor.,"---
- I see a {ship} in the harbor.
",4/19/2014 15:42:51,4/19/2014 15:42:51,410,
1676,Rewrite the sentence with the correct underlined noun.,There is a <u>Camel / camel</u> by the river.,"---
- There is a {camel} by the river.
",4/19/2014 15:42:51,4/19/2014 15:42:51,410,
1677,Rewrite the sentence with the correct underlined noun.,You can take a boat to the <u>island / Island</u> temple.,"---
- You can take a boat to the {island} temple.
",4/19/2014 15:42:51,4/19/2014 15:42:51,410,
1678,Rewrite the sentence with the correct underlined noun.,I caught a <u>butterfly / Butterfly</u> with a net.,"---
- I caught a {butterfly} with a net.
",4/19/2014 15:42:51,4/19/2014 15:42:51,410,
1679,Rewrite the sentence with the correct underlined noun.,I saw a beautiful <u>peacock / Peacock</u> in the bushes.,"---
- I saw a beautiful {peacock} in the bushes.
",4/19/2014 15:42:51,4/19/2014 15:42:51,410,
1680,Rewrite the sentence with the correct underlined noun.,I bought a pair of <u>sunglasses / Sunglasses</u>.,"---
- I bought a pair of {sunglasses}.
",4/19/2014 15:42:51,4/19/2014 15:42:51,410,
1681,Rewrite the sentence with the correct underlined noun.,The <u>coffee / Coffee</u> spill stained the wood of the table.,"---
- The {coffee} spill stained the wood of the table.
",4/19/2014 15:42:51,4/19/2014 15:42:51,410,
1682,Rewrite the sentence with the correct underlined noun.,Even the best <u>plans / Plans</u> can go awry.,"---
- Even the best {plans} can go awry.
",4/19/2014 15:42:51,4/19/2014 15:42:51,410,
1683,Rewrite the sentence with the correct underlined noun.,These <u>raspberries / Raspberries</u> will spoil soon.,"---
- These {raspberries} will spoil soon.
",4/19/2014 15:42:51,4/19/2014 15:42:51,410,
1684,Rewrite the sentence with the correct underlined noun.,My <u>Belt / belt</u> is too old.,"---
- My {belt} is too old.
",4/19/2014 15:42:51,4/19/2014 15:42:51,410,
1685,Rewrite the sentence with the correct underlined noun.,His <u>Ankle / ankle</u> hurts.,"---
- His {ankle} hurts.
",4/19/2014 15:42:51,4/19/2014 15:42:51,410,
1686,Rewrite the sentence with the correct underlined noun.,Are all <u>Wheels / wheels</u> round?,"---
- Are all {wheels} round?
",4/19/2014 15:42:51,4/19/2014 15:42:51,410,
1687,Rewrite the sentence with the correct underlined noun.,Her <u>socks / Socks</u> don't match.,"---
- Her {socks} don't match.
",4/19/2014 15:42:51,4/19/2014 15:42:51,410,
1688,Rewrite the sentence with the correct underlined noun.,I saw the <u>taj mahal / Taj Mahal</u> when I was young.,"---
- I saw the {Taj Mahal} when I was young.
",4/19/2014 15:42:51,4/19/2014 15:42:51,410,
1689,Rewrite the sentence with the correct underlined noun.,The paintings in <u>italy / Italy</u> are amazing.,"---
- The paintings in {Italy} are amazing.
",4/19/2014 15:42:51,4/19/2014 15:42:51,410,
1690,Rewrite the sentence with the correct underlined noun.,I listen to the <u>Beatles / beatles</u> when I come home from work.,"---
- I listen to the {Beatles} when I come home from work.
",4/19/2014 15:42:51,4/19/2014 15:42:51,410,
1691,Rewrite the sentence with the correct underlined noun.,There is a waterfall at the <u>saratoga / Saratoga</u> National Park.,"---
- There is a waterfall at the {Saratoga} National Park.
",4/19/2014 15:42:51,4/19/2014 15:42:51,410,
1692,Rewrite the sentence with the correct underlined noun.,"The militia marches to the tune of <u>""Yankee Doodle"" / ""yankee doodle.""</u>","---
- The militia marches to the tune of {""Yankee Doodle.""}
",4/19/2014 15:42:52,4/19/2014 15:42:52,410,
1693,Rewrite the sentence with the correct underlined noun.,<u>trisha / Trisha</u> is a frugal shopper.,"---
- {Trisha} is a frugal shopper.
",4/19/2014 15:42:52,4/19/2014 15:42:52,410,
1694,Rewrite the sentence with the correct underlined noun.,<u>Lisa / lisa</u> said she had a biased view of politics.,"---
- {Lisa} said she had a biased view of politics.
",4/19/2014 15:42:52,4/19/2014 15:42:52,410,
1695,Rewrite the sentence with the correct underlined noun.,We just named our new dog <u>Bandanna / bandanna</u>.,"---
- We just named our new dog {Bandanna}.
",4/19/2014 15:42:52,4/19/2014 15:42:52,410,
1696,Rewrite the sentence with the correct underlined noun.,I want to live in a house built by <u>Frank Lloyd Wright / frank lloyd wright</u>.,"---
- I want to live in a house built by {Frank Lloyd Wright}.
",4/19/2014 15:42:52,4/19/2014 15:42:52,410,
1697,Rewrite the sentence with the correct underlined noun.,"Someday, I will go to <u>china / China / china's</u>.","---
- Someday, I will go to {China}.
",4/19/2014 15:42:52,4/19/2014 15:42:52,411,
1698,Rewrite the sentence with the correct underlined noun.,<u>john / John / john's</u> drops his son off at school.,"---
- {John} drops his son off at school.
",4/19/2014 15:42:52,4/19/2014 15:42:52,411,
1699,Rewrite the sentence with the correct underlined noun.,<u>andy / Andy / Andy's</u> favorite sport is basketball.,"---
- {Andy's} favorite sport is basketball.
",4/19/2014 15:42:52,4/19/2014 15:42:52,412,
1700,Rewrite the sentence with the correct underlined noun.,The <u>church's / churches</u> towers are magnificent.,"---
- The {church's} towers are magnificent.
",4/19/2014 15:42:52,4/19/2014 15:42:52,412,
1701,Rewrite the sentence with the correct underlined noun.,The <u>sheet / sheet's</u> colors looked like a rainbow.,"---
- The {sheet's} colors looked like a rainbow.
",4/19/2014 15:42:52,4/19/2014 15:42:52,413,
1702,Rewrite the sentence with the correct underlined noun.,The <u>ship / Ship / ship's</u> sail flaps in the wind.,"---
- The {ship's} sail flaps in the wind.
",4/19/2014 15:42:52,4/19/2014 15:42:52,413,
1703,Rewrite the sentence with the correct underlined noun.,<u>Sam's / Sams</u> crew rode a boat down the river.,"---
- {Sam's} crew rode a boat down the river.
",4/19/2014 15:42:52,4/19/2014 15:42:52,413,
1704,Rewrite the sentence with the correct underlined noun.,My <u>friend / friend's</u> calligraphy is improving.,"---
- My {friend's} calligraphy is improving.
",4/19/2014 15:42:52,4/19/2014 15:42:52,413,
1706,Rewrite the sentence with the correct underlined noun.,<u>Paul's / Pauls / Pauls'</u> flight will be late because of a storm.,"---
- {Paul's} flight will be late because of a storm.
",4/19/2014 15:42:52,4/19/2014 15:42:52,413,
1707,Rewrite the sentence with the correct underlined noun.,"Suddenly, wings sprouted from the <u>car's / cars / cars' </u> doors.","---
- Suddenly, wings sprouted from the {car's} doors.
",4/19/2014 15:42:52,4/19/2014 15:42:52,413,
1708,Rewrite the sentence with the correct underlined noun.,My <u>country's / countrys' / countries <u/> leaders decided to meet.,"---
- My {country's} leaders decided to meet.
",4/19/2014 15:42:52,4/19/2014 15:42:52,413,
1709,Rewrite the sentence with the correct underlined noun.,There will be <u>tests / test's</u> on Friday.,"---
- There will be {tests} on Friday.
",4/19/2014 15:42:52,4/19/2014 15:42:52,413,
1710,Rewrite the sentence with the correct underlined noun.,My <u>sister / Sister / sister's</u> hair is short.,"---
- My {sister's} hair is short.
",4/19/2014 15:42:52,4/19/2014 15:42:52,413,
1711,Rewrite the sentence with the correct underlined noun.,The old <u>taxi / Taxi / taxi's</u> seats are tearing.,"---
- The old {taxi's} seats are tearing.
",4/19/2014 15:42:52,4/19/2014 15:42:52,413,
1713,Rewrite the sentence with the correct underlined noun.,The <u>pizzerias / pizzeria's</u> around here are amazing!,"---
- The {pizzerias} around here are amazing!
",4/19/2014 15:42:52,4/19/2014 15:42:52,413,
1714,Choose the correct underlined collective noun.,The <u>panel / team</u> of soccer players celebrated their victory.,"---
- The {team} of soccer players celebrated their victory.
",4/19/2014 15:42:53,4/19/2014 15:42:53,414,
1715,Choose the correct underlined collective noun.,Our coach told us to split into two <u>packs / teams</u> for the scrimmage.,"---
- Our coach told us to split into two {teams} for the scrimmage.
",4/19/2014 15:42:53,4/19/2014 15:42:53,415,
1716,Choose the correct underlined collective noun.,A <u>pack / panel</u> of judges rated her performance an 8.,"---
- A {panel} of judges rated her performance an 8.
",4/19/2014 15:42:53,4/19/2014 15:42:53,415,
1717,Choose the correct underlined collective noun.,You will need a strong <u>panel / pack</u> of sled dogs to win the Iditarod.,"---
- You will need a strong {pack} of sled dogs to win the Iditarod.
",4/19/2014 15:42:53,4/19/2014 15:42:53,415,
1718,Choose the correct underlined collective noun.,Split the apples into <u>groups / packs</u> based off of their color.,"---
- Split the apples into {groups} based off of their color.
",4/19/2014 15:42:53,4/19/2014 15:42:53,415,
1719,Choose the correct underlined collective noun.,The king asked his <u>flock /  panel</u> of advisors how to proceed.,"---
- The king asked his {panel} of advisors how to proceed.
",4/19/2014 15:42:53,4/19/2014 15:42:53,416,
1720,Choose the correct underlined collective noun.,Can you buy me a <u>group / pack</u> of gum from the shop?,"---
- Can you buy me a {pack} of gum from the shop?
",4/19/2014 15:42:53,4/19/2014 15:42:53,417,
1721,Choose the correct underlined collective noun.,We are going to work on our <u>pride / group</u> project this evening.,"---
- We are going to work on our {group} project this evening.
",4/19/2014 15:42:53,4/19/2014 15:42:53,418,
1722,"Rewrite the sentence, choosing the past tense version of the underlined verb.",I <u>climb / climbed</u> up the canyon wall.,"---
- I {climbed} up the canyon wall.
",4/19/2014 15:42:54,4/19/2014 15:42:54,419,
1723,"Rewrite the sentence, choosing the past tense version of the underlined verb.",The light <u>reflect / reflected</u> off of the water.,"---
- The light {reflected} off of the water.
",4/19/2014 15:42:54,4/19/2014 15:42:54,419,
1725,"Rewrite the sentence, changing the underlined verb into the past tense.",They <u>travel</u> to Spain last fall.,"---
- They {traveled} to Spain last fall.
",4/19/2014 15:42:54,4/19/2014 15:42:54,420,
1728,"Rewrite the sentence, changing the underlined verb into the past tense.",I <u>to listen</u> to music all day.,"---
- I {listened} to music all day.
",4/19/2014 15:42:54,4/19/2014 15:42:54,420,
1729,"Rewrite the sentence, changing the underlined verb into the past tense.",The mouse <u>scamper</u> through the grass.,"---
- The mouse {scampered} through the grass.
",4/19/2014 15:42:54,4/19/2014 15:42:54,420,
1730,"Rewrite the sentence, changing the underlined verb into the past tense.",Everett <u>carve</u> his name into the stone.,"---
- Everett {carved} his name into the stone.
",4/19/2014 15:42:54,4/19/2014 15:42:54,420,
1731,"Rewrite the sentence, changing the underlined verb into the past tense.",The tennis player <u>lob</u> the ball across the court.,"---
- The tennis player {lobbed} the ball across the court.
",4/19/2014 15:42:54,4/19/2014 15:42:54,420,
1732,"Rewrite the sentence, changing the underlined verb into the past tense.",The damaged ship <u>list</u> to one side.,"---
- The damaged ship {listed} to one side.
",4/19/2014 15:42:54,4/19/2014 15:42:54,420,
1733,"Rewrite the sentence, changing the underlined verb into the past tense.",He <u>point</u> at the door.,"---
- He {pointed} at the door.
",4/19/2014 15:42:54,4/19/2014 15:42:54,420,
1734,"Rewrite the sentence, changing the underlined verb into the past tense.",Natalie <u>sprint</u> towards the finish line and won.,"---
- Natalie {sprinted} towards the finish line and won.
",4/19/2014 15:42:54,4/19/2014 15:42:54,420,
1735,"Rewrite the sentence, choosing the future tense version of the underlined verb.",Dana <u>clean / will clean</u> her room tomorrow.,"---
- Dana {will clean} her room tomorrow.
",4/19/2014 15:42:54,4/19/2014 15:42:54,421,
1736,"Rewrite the sentence, choosing the future tense version of the underlined verb.",Jamie <u>will go / go</u> to the dance this weekend.,"---
- Jamie {will go} to the dance this weekend.
",4/19/2014 15:42:54,4/19/2014 15:42:54,421,
1738,"Rewrite the sentence, changing the underlined verb into the future tense.",I <u>walk</u> through Prospect Park next week.,"---
- I {will walk} through Prospect Park next week.
",4/19/2014 15:42:54,4/19/2014 15:42:54,422,
1739,"Rewrite the sentence, changing the underlined verb into the future tense.",I <u>photograph</u> the Eiffel Tower when I visit France.,"---
- I {will photograph} the Eiffel Tower when I visit France.
",4/19/2014 15:42:54,4/19/2014 15:42:54,422,
1740,"Rewrite the sentence, changing the underlined verb into the future tense.",I  <u>climbed</u> that oak tree one day.,"---
- I {will climb} that oak tree one day.
",4/19/2014 15:42:54,4/19/2014 15:42:54,422,
1741,"Rewrite the sentence, changing the underlined verb into the future tense.",Our English teacher <u>conducts</u> the choir this year.,"---
- Our English teacher {will conduct} the choir this year.
",4/19/2014 15:42:55,4/19/2014 15:42:55,422,
1742,"Rewrite the sentence, changing the underlined verb into the future tense.",I will <u>hosted</u> the show's finale tomorrow.,"---
- I will {host} the show's finale tomorrow.
",4/19/2014 15:42:55,4/19/2014 15:42:55,422,
1743,"Rewrite the sentence, changing the underlined verb into the future tense.",John <u>hurdled</u> over the snowbank.,"---
- John {will hurdle} over the snowbank.
",4/19/2014 15:42:55,4/19/2014 15:42:55,422,
1744,"Rewrite the sentence, changing the underlined verb into the future tense.",We <u>settle</u> our camp on that hilltop when we get there.,"---
- We {will settle} our camp on that hilltop when we get there.
",4/19/2014 15:42:55,4/19/2014 15:42:55,422,
