id,title,created,modified,categoryId,workbookId,description,classification,uid,flags
233,Direct vs. Indirect Speech,11/17/2013 20:42:10,11/17/2013 20:54:10,54,1,"<b>Correct:</b> The sign by the school tells us that we need to drive slowly.
<b>Incorrect:</b> The sign by the school tells us that <u>""we</u> need to drive <u>slowly.""</u>

Quotation marks go around direct speech. This means that we place quotation marks around what somebody says, or what a text says. We do not quote what something has <i>told us<i> or <i>tells us<i> (tells us that <u>we need to drive slowly</u>).",Punctuation,,{archived}
236,Multiple Sentences in a Quotation,11/17/2013 21:54:26,11/17/2013 21:54:26,54,1,"<b>Correct:</b> ""I heard that walnuts are good for removing scratches on furniture. It could be an old wive's tale, however.""
<b>Incorrect:</b> I heard that walnuts are good for removing scratches on furniture<u>."" ""It</u> could be an old wive's tale, however.""

Not every sentence in a quotation needs quotation marks. Whenever something is said or stated, we write quotation marks at the very beginning and very end.",Punctuation,,{archived}
237,Commas before Quotations,11/17/2013 23:26:28,11/17/2013 23:26:28,54,1,"<b>Correct:</b> After the meal was finished, I <b>asked,</b> ""May I be excused?""
<b>Incorrect:</b> After the meal was finished, I <u>asked</u> ""May I be excused?""

When we write quotations after a speaking verb, we place a comma at the end of the speaking verb (<b>asked,</b>).",Punctuation,,{archived}
238,Commas At the End of Quotations,11/17/2013 23:30:16,11/18/2013 0:42:57,54,1,"<b>Correct:</b> ""There is something stuck in your <b>teeth,</b>"" said the little boy.
<b>Incorrect:</b> ""There is something stuck in your <u>teeth.</u>"" said the little boy.

When we write a quotation before a speaking verb, we place a comma at the end of the quotation just before the quotation mark. This comma replaces periods.",Punctuation,,{archived}
196,"Verbs Ending in ""ing""",11/10/2013 1:00:41,11/22/2013 1:00:02,47,1,"<b>Correct:</b> Marcus enjoys hiking, <b>climbing</b>, and <b>canoeing</b>.
<b>Incorrect:</b> Marcus enjoys hiking, <u>to climb</u>, and <u>canoes all the time</u>.

When writing a list of actions, the flow and rhythm of the sentence is improved if all the items in the list (hiking, climbing, and canoeing) are formed the same way. If one action in a list ends with ""ing,"" the others should as well.",Sentence Structure,,{archived}
12,Possessive Nouns,9/15/2013 21:36:30,11/25/2013 16:37:48,1,1,"<b>Example:</b> My <b>father's</b> stamp collection is huge. 
<b>Example:</b> The <b>ship's</b> sails were filled with a gust of wind. 

Possessive nouns are used to show ownership. To make most common or proper nouns possessive, we add an apostrophe and an ""s"" to the end of the word. 
",Possessive Nouns,,{archived}
35,At (Time),9/15/2013 22:28:47,11/25/2013 18:28:22,6,1,"<b>Correct:</b> I will meet my friend <b>at</b> noon.
<b>Incorrect:</b> I will meet my friend <u>on</u> noon.
<br>
We use the preposition <b>at</b> for specific times, like 1:30 PM or 7:00 AM.
<br>",Preposition (Time),,{archived}
51,"Ends with ""f""",9/15/2013 22:50:58,11/25/2013 20:43:59,10,1,"<b>Correct:</b> Two <b>halves</b> always make a whole.
<b>Incorrect:</b> Two <u>halfs</u> always make a whole.
<br>
Nouns that end in ""f"" (half) have an irregular plural form. To make them plural, we change the ""f"" (half) to ""ves"" (<b>halves</b>).
<br>","Plural Nouns with ""f'",,{archived}
81,Sat,9/15/2013 23:30:48,11/26/2013 1:27:54,12,1,"<b>Correct:</b> Everyone <b>sat</b> quietly while they waited to board the plane.
<b>Incorrect:</b> Everyone <u>sitted</u> quietly while they waited to board the plane.
<br>
The past tense of ""sit"" is <b>sat</b>.
<br>",Irregular Past Tense,,{archived}
76,Went,9/15/2013 23:26:14,11/27/2013 18:08:43,12,1,"<b>Correct:</b> My friends and I <b>went</b> shopping an hour ago.
<b>Incorrect:</b> My friends and I <u>goed</u> shopping an hour ago.
<br>
The past tense of ""go"" is <b>went</b>.
<br>",Irregular Past Tense,,{archived}
117,Future Progressive,9/19/2013 2:38:56,11/28/2013 17:26:30,17,1,"<b>Simple Future:</b> Alice <u>will watch</u> TV when her mother comes home.
<b>Future Progressive:</b> Alice <b>will be watching</b> TV when her mother comes home.
<br>
Future progressive tense describes an ongoing action (<b>watching</b> tv) that will take place in the future (when her mother comes home). This tense is made by putting words like “will be” or “shall be” in front of the verb, and adding “ing” to the end of the verb (<b>will be</b> watch<b>ing</b>).
<br>",Future Progressive Tense,,{archived}
279,"Practice: To, Too, Two",4/19/2014 15:42:21,4/20/2014 17:15:15,1,1,,,"To, Too, Two-alpha","{beta,production}"
138,Subjective Pronouns,9/19/2013 19:50:04,11/30/2013 18:07:54,23,1,"<b>Correct: I</b> will conduct the meeting.
<b>Incorrect:</b> <u>Me</u> will conduct the meeting.
<b>Also Incorrect:</b> <u>Mine</u> will conduct the meeting.
<br>
Subject pronouns (I) are words like ""I,"" ""you,"" ""he,"" ""she,"" ""it,"" ""we,"" ""you,"" and ""they."" They are usually near the front of the sentence and go <i>before</i> the verb.
<br>",Pronoun Case,,{archived}
142,Intensive Pronouns vs. Reflexive Pronouns,9/20/2013 22:11:38,11/30/2013 18:10:06,24,1,"<b>Intensive:</b> I organized the meeting <b>myself</b>.
<b>Reflexive:</b> I organized <u>myself</u> before going to the meeting.
<br>
Intensive Pronouns (<b>myself</b>) use the same words as reflexive pronouns (<u>myself</u>). However, when using intensive pronouns, the subject (I) emphasizes that it <i>does something</i> (organized the meeting). It did not do something to <i>itself</i> (organized <u>myself</u>).
<br>
",Intensive Pronoun,,{archived}
1,Off vs. Of,9/13/2013 23:56:57,11/30/2013 18:20:55,28,1,"<b>Of:</b> a bunch of bananas, member of a team, son of a friend, north of Chicago.
<b>Off:</b> turn off the lights, my shoes are off, break off some bread.
<br>
We use the word <b>of</b> to show how one thing is connected to another thing. We use <b>off</b> to say that something is no longer connected to something else. 
<br>",Commonly Confused Words,,{archived}
226,Saw,11/14/2013 19:07:46,12/21/2013 20:18:12,12,1,"<b>Correct:</b> We saw a wild boar the other day in the woods.
<b>Incorrect:</b> We seen a wild boar the other day in the woods.
<br>
The past tense of ""see"" is <b>saw</b>.",Irregular Past Tense,,{archived}
239,Commas after Introductory Prepositional Phrases,12/8/2013 22:32:45,12/8/2013 22:32:45,38,1,"<b>Correct:</b> In 1492, Columbus crossed the ocean blue.
<b>Incorrect</b>In 1492 Columbus crossed the ocean blue.

When a sentence begins with a prepositional phrase (on the docks, at the park, in 1522), we always put a comma the introductory prepositional phrase.",Introductions,,{archived}
241,Hid,12/10/2013 21:54:28,12/11/2013 17:42:15,56,1,,Irregular Past Tense Verbs,,{archived}
273,Practice: Than vs. Then,4/19/2014 15:42:20,4/20/2014 18:18:33,20,1,"<b>Than:</b> I am older <b>than</b> my brother.
<b>Then:</b> The sky was pink, and <b>then</b> it became dark.
<br>
We use <b>than</b> to compare two or more things. We use <b>then</b> to say ""at that time.""
<br>",Commonly Confused Words,"Than, Then-alpha","{archived,production}"
249,Verb Tense,4/19/2014 15:42:14,4/19/2014 15:42:14,47,1,"<b>Correct:</b> I laughed, I cried, and I shouted during the performance.

<b>Incorrect:</b> I laughed, I was crying, and I shout during the performance.



Sentences flow easily when all the actions in a list have the same ending. This means that each and every action in a list stays in the past, present, or future tense.",Sentence Structure,Use Parrellel Structure-1,"{archived,production}"
251,"Verbs Ending in ""ing""",4/19/2014 15:42:14,4/19/2014 15:42:14,47,1,"<b>Correct:</b> Marcus enjoys hiking, <b>climbing</b>, and <b>canoeing</b>.

<b>Incorrect:</b> Marcus enjoys hiking, <u>to climb</u>, and <u>canoes all the time</u>.



When writing a list of actions, the flow and rhythm of the sentence is improved if all the items in the list (hiking, climbing, and canoeing) are formed the same way. If one action in a list ends with ""ing,"" the others should as well.",Sentence Structure,Use Parrellel Structure-2,"{archived,production}"
252,"Verbs Beginning with ""to""",4/19/2014 15:42:14,4/19/2014 15:42:14,47,1,"<b>Correct:</b> Mike learned how to read, write, and speak French.

<b>Correct:</b> Mike learned how to read, to write, and to speak French.



<b>Incorrect:</b> Mike learned how to read, write, and <u>speaking</u> French.



If a list of actions begins with words like ""to read"", we do not write ""ing"" at the end of any action in the list. ",Sentence Structure,Use Parrellel Structure-3,"{archived,production}"
253,Pronoun Shift: Singular,4/19/2014 15:42:15,4/19/2014 15:42:15,25,1,"<b>Correct:</b> A <u>doctor</u> has an important job because <b>she</b> saves lives.

<b>Correct:</b> A <u>doctor</u> has an important job because <b>he</b> saves lives.

<b>Incorrect:</b> A <u>doctor</u> has an important job because <u>they</u> save lives.

<br>

Pronouns need to stay the same in gender (<u>she</u>, <u>he</u>) and number (<u>they</u>, <u>them</u>). This means that if the subject is singular (<u>doctor</u>), then any pronouns referring to it will will usually be singular as well (<u>he</u>, <u>she</u>).

<br>",Pronoun Shift,Recognizing Innapropriate Shifts in Pronoun Number or Gender-1,"{archived,production}"
250,Practice: Parallel Structure,4/19/2014 15:42:14,4/20/2014 18:14:22,47,1,"<b>Correct:</b> I laughed, I cried, and I shouted during the performance.
<b>Incorrect:</b> I laughed, I was crying, and I shout during the performance.

Sentences flow easily when all the actions in a list have the same ending. This means that each and every action in a list stays in the past, present, or future tense.",Sentence Structure,Use Parrellel Structure-alpha,"{archived,production}"
255,Practice: Pronoun Shift,4/19/2014 15:42:15,4/19/2014 15:42:15,25,1,"<b>Correct:</b> If <b>they</b> stay in touch, <u>most people</u> will have a lot of options available to them.

<b>Incorrect:</b> If <u>you</u> stay in touch, <u>most people</u> will have a lot of options available to them.

<br>

Pronouns need to stay the same in gender (<u>she</u>, <u>he</u>) and number (<u>they</u>, <u>them</u>). This means that if the subject is plural (<u>they</u>), then any pronouns referring to it will usually be plural as well (<u>them</u>).

<br>

",,Recognizing Innapropriate Shifts in Pronoun Number or Gender-2,"{archived,production}"
256,Either ... Or,4/19/2014 15:42:16,4/19/2014 15:42:16,35,1,"<b>Exactly two options:</b> You can have either soup or salad._

<br>

<b>Two or more options:</b> You can have soup or salad.

<br>

Whenever either is placed before or, we are presented with exactly two options (soup or salad). If the two options share a verb, either is written after the verb (<u>have</u> either soup or salad). If the two options have different verbs, either is written before the first verb (You can either <u>run</u> or lift weights).  

<br>

If there are two or more options, we do not use either, but still use or.

",Conjunction,"Either/Or, Neither/Nor-1","{archived,production}"
258,Neither ... Nor,4/19/2014 15:42:17,4/19/2014 15:42:17,35,1,"<b>Neither, nor:</b> My friend is <b>neither</b> snowboarding <b>nor</b> skiing today.



<b>Either, or:</b> My friend is <u>either</u> snowboarding <u>or</u> skiing today.







<b>Neither</b> and <b>nor</b> are used the same way as the words ""either"" and ""or"". However, <b>neither</b> and <b>nor</b> are used for negative sentences.",Conjunction,"Either/Or, Neither/Nor-2","{archived,production}"
306,Why,4/19/2014 15:42:27,4/19/2014 15:42:27,16,1,"<b>Correct:</b> Please tell me <b>why</b> you missed the meeting.
<b>Incorrect:</b> Please tell me <u>where</u> you missed the meeting.
<br>
<b>Why</b> is used to talk about something happening (missed the meeting) for a certain reason.
<br>",Relative Pronoun,"Intermediate: Why, That-2","{archived,production}"
276,"There, They're, & Their",4/19/2014 15:42:21,4/19/2014 15:42:21,20,1,"""<b>There:</b> There is a park by the lake.



<b>They're:</b> They're going to the park.



<b>Their:</b> They left their frisbee at the park.



<br>



<b>There</b> is used for locations. 



<br>



<b>They're</b> is the same as """"they are"""". 



<br>



<b>Their</b> is used when something (they) owns something else (frisbee).



<br>



""",Commonly Confused Words,"There, They're, Their-2","{archived,production}"
257,"Practice: Either, Or; Neither, Nor",4/19/2014 15:42:16,4/20/2014 18:19:35,35,1,"<b>Exactly Two Options:</b> You can have <b>either</b> soup </b>or</b> salad.
<b>Two Options, Maybe More:</b> You can have soup <u>or</u> salad.

Whenever <b>either</b> is placed before <b>or</b>, we are presented with <i>exactly</i> two options (soup <b>or</b> salad). If the two options share a verb, <b>either</b> is written after the verb (have <b>either</b>). If the two options have <i>different</i> verbs, <b>either</b> is written before the first verb (<b>either</b> have).",Conjunction,"Either/Or, Neither/Nor-alpha","{archived,production}"
261,Both ... And,4/19/2014 15:42:17,4/19/2014 15:42:17,35,1,"<b>With Both:</b> <b>Both</b> Tom <b>and</b> Michelle like swimming.



<b>Without Both:</b> Tom likes swimming. Michelle also likes swimming.







<b>Both</b> can be used with <b>and</b> to describe two things at the same time (<b>Both</b> Tom <b>and</b> Michelle). We place <b>both</b> before the first thing, then use <b>and</b> for the second thing.",Conjunction,"Not Only, But Also & Both, And-2","{archived,production}"
262,Its vs. It's,4/19/2014 15:42:18,4/19/2014 15:42:18,20,1,"<b>It's: It's</b> time to go.



<b>Its:</b> The dog wags <b>its</b> tail.



<br>



<b>It's</b> is the same as ""it is"".



<br>



 <b>Its</b> is possessive, meaning the object (tail) belongs to the subject (dog).



<br>",Commonly Confused Words,"It's, Its-1","{archived,production}"
263,Its vs. It's,4/19/2014 15:42:18,4/19/2014 15:42:19,20,1,"<b>It's: It's</b> time to go.



<b>Its:</b> The dog wags <b>its</b> tail.



<br>



<b>It's</b> is the same as ""it is"".



<br>



 <b>Its</b> is possessive, meaning the object (tail) belongs to the subject (dog).



<br>",Commonly Confused Words,"It's, Its-2","{archived,production}"
284,Your vs. You're,4/19/2014 15:42:22,4/19/2014 15:42:22,20,1,"<b>Your:</b> I need to borrow <b>your</b> umbrella.



<b>You're:</b> I hope that <b>you're</b> going to lend me one.



<br>







We use <b>your</b> when something belongs to you.  <b>You're</b> means you are.



<br>",Commonly Confused Words,"You're, Your-2","{archived,production}"
265,Of vs. Off,4/19/2014 15:42:19,4/19/2014 15:42:19,20,1,"<b>Of:</b> a button <b>of</b> a coat, north <b>of</b> Chicago, member <b>of</b> a team.
<b>Off:</b> turn <b>off</b> the lights, my shoes are <b>off</b>, break <b>off</b> some bread.
<br>
We use the word <b>of</b> to show how one thing is connected to another thing. 
<br>
We use the word <b>off</b> to say that something is no longer connected to something else.
<br>",Commonly Confused Words,"Of, Off-1","{archived,production}"
